Order_ID,Order_Date,Customer_name,Region,Sales_person,Product_category,Product_Name,Quantity,Unit_price,Discount,Revenue,Payment_method,Delivery_status
1762,26-05-2024,Akash Verma,West,Anita,Furniture,Office Chair,1,38205,0.1,38205,Net Banking,Pending
1763,03-04-2024,Akash Verma,West,Anita,Electronics,Headphones,6,51089,0.1,306534,Card,Pending
1764,20-04-2024,Meena Patel,East,Suresh,Furniture,Sofa Set,2,8451,0.0,16902,Net Banking,Delivered
1765,03-08-2024,Pooja Singh,West,Amit,Electronics,Router,2,26509,0.1,53018,Net Banking,Delivered
1766,18-06-2024,Unknown,West,Amit,Electronics,Laptop,1,10836,0.0,10836,Card,Pending
1767,03-11-2024,Akash Verma,East,Suresh,Furniture,Sofa Set,1,2406,0.0,2406,Upi,Delivered
1768,16-01-2024,John Smith,north,Amit,Electronics,Router,4,28877,0.1,115508,Upi,Delivered
1769,21-02-2024,Meena Patel,South,Rahul,Electronics,Router,3,28801,0.1,86403,Card,Pending
1770,22-05-2024,John Smith,East,Amit,Electronics,Mobile Phone,1,11446,0.1,11446,Card,Delivered
1771,22-01-2024,Unknown,South,Anita,Home Decor,Table Lamp,1,4389,0.1,4389,Upi,Delivered
1772,12-03-2024,Ravi Kumar,East,Neha,Furniture,Office Chair,5,44095,0.0,220475,Upi,Delivered
1773,18-06-2024,Ravi Kumar,West,Rahul,Electronics,Headphones,6,32034,0.0,192204,Net Banking,Pending
1774,24-02-2024,Pooja Singh,North,Suresh,Electronics,Mouse,2,31791,0.1,63582,Upi,Delivered
1775,24-02-2024,Meena Patel,North,Suresh,Electronics,Router,4,24351,0.1,97404,Net Banking,Pending
1776,28-05-2024,Meena Patel,East,Neha,Electronics,Keyboard,1,25274,0.1,25274,Net Banking,Pending
1777,05-10-2024,Unknown,North,Anita,Electronics,Power Bank,2,53073,0.0,106146,Net Banking,Pending
1778,09-03-2024,Pooja Singh,West,Neha,Appliances,Mixer Grinder,5,929,0.0,4645,Card,Delivered
1779,03-10-2024,Pooja Singh,East,Rahul,Home Decor,Table Lamp,2,25025,0.0,50050,Upi,Pending
1780,01-02-2024,Unknown,north,Anita,Electronics,Headphones,6,37694,0.0,226164,Cash,Delivered
1781,28-01-2024,Akash Verma,North,Suresh,Electronics,Headphones,1,46256,0.0,46256,Upi,Pending
1782,04-05-2024,Ravi Kumar,East,Rahul,Electronics,Laptop,4,37722,0.0,150888,Net Banking,Delivered
1783,16-04-2024,Pooja Singh,East,Anita,Electronics,Mouse,5,16329,0.0,81645,Cash,Delivered
1784,04-10-2024,John Smith,South,Anita,Home Decor,Table Lamp,2,43664,0.0,87328,Cash,Pending
1785,17-02-2024,Meena Patel,West,Rahul,Electronics,Smart Watch,4,12687,0.1,50748,Upi,Pending
1786,02-03-2024,Pooja Singh,East,Rahul,Furniture,Sofa Set,6,43383,0.1,260298,Card,Pending
1787,28-03-2024,Meena Patel,West,Suresh,Electronics,Laptop,6,43992,0.1,263952,Net Banking,Pending
1788,25-06-2024,Akash Verma,West,Suresh,Electronics,Router,5,38921,0.1,194605,Upi,Pending
1789,05-06-2024,John Smith,South,Rahul,Electronics,Keyboard,4,36954,0.1,147816,Card,Delivered
1790,16-02-2024,Unknown,East,Rahul,Furniture,Sofa Set,2,54220,0.0,108440,Upi,Delivered
1791,16-04-2024,Unknown,West,Anita,Electronics,Mobile Phone,2,13397,0.1,26794,Upi,Delivered
1792,06-07-2024,Unknown,East,Amit,Electronics,Router,2,21320,0.1,42640,Card,Delivered
1793,05-02-2024,Meena Patel,South,Rahul,Electronics,Laptop,4,52879,0.1,211516,Upi,Pending
1794,29-05-2024,Ravi Kumar,West,Amit,Electronics,Headphones,6,24371,0.1,146226,Net Banking,Pending
1795,17-05-2024,Meena Patel,north,Anita,Electronics,Router,2,27670,0.1,55340,Card,Pending
1796,02-03-2024,Unknown,East,Rahul,Home Decor,Table Lamp,3,51734,0.0,155202,Upi,Delivered
1797,05-06-2024,Meena Patel,north,Anita,Electronics,Mouse,3,6155,0.0,18465,Card,Delivered
1798,05-02-2024,Meena Patel,north,Suresh,Electronics,Mobile Phone,6,21603,0.0,129618,Upi,Pending
1799,18-04-2024,Sunil,West,Anita,Furniture,Office Chair,1,2782,0.1,2782,Net Banking,Pending
1800,24-05-2024,Pooja Singh,North,Amit,Electronics,Power Bank,1,47128,0.1,47128,Card,Delivered
1801,21-05-2024,John Smith,north,Suresh,Furniture,Office Chair,5,6237,0.1,31185,Card,Delivered
1802,18-02-2024,Akash Verma,West,Neha,Furniture,Sofa Set,5,5827,0.1,29135,Cash,Pending
1803,14-03-2024,Sunil,South,Rahul,Electronics,Laptop,2,4812,0.1,9624,Net Banking,Delivered
1804,06-12-2024,Unknown,north,Rahul,Electronics,Mobile Phone,1,28530,0.1,28530,Net Banking,Pending
1805,05-12-2024,Pooja Singh,North,Anita,Electronics,Mobile Phone,3,4204,0.1,12612,Net Banking,Delivered
1806,06-04-2024,Ravi Kumar,north,Anita,Electronics,Power Bank,1,52218,0.1,52218,Upi,Delivered
1807,19-06-2024,John Smith,South,Anita,Home Decor,Table Lamp,2,10416,0.1,20832,Upi,Pending
1808,19-02-2024,Pooja Singh,East,Amit,Electronics,Router,1,4598,0.0,4598,Cash,Pending
1809,03-03-2024,Akash Verma,East,Anita,Electronics,Power Bank,1,25605,0.1,25605,Cash,Delivered
1810,29-05-2024,Pooja Singh,East,Neha,Electronics,Smart Watch,6,53560,0.0,321360,Net Banking,Delivered
1811,22-04-2024,Unknown,East,Neha,Electronics,Router,1,14652,0.0,14652,Upi,Pending
1812,01-02-2024,Pooja Singh,East,Amit,Electronics,Mobile Phone,3,9448,0.1,28344,Card,Pending
1813,21-02-2024,Sunil,South,Rahul,Electronics,Mouse,1,2230,0.1,2230,Net Banking,Pending
1814,25-03-2024,John Smith,West,Amit,Electronics,Smart Watch,6,37098,0.1,222588,Card,Pending
1815,15-03-2024,John Smith,East,Neha,Furniture,Sofa Set,3,36215,0.1,108645,Upi,Delivered
1816,14-03-2024,Ravi Kumar,North,Anita,Electronics,Smart Watch,4,11555,0.1,46220,Net Banking,Delivered
1817,25-01-2024,Sunil,South,Rahul,Furniture,Sofa Set,6,4429,0.0,26574,Card,Delivered
1818,21-06-2024,Meena Patel,South,Anita,Furniture,Sofa Set,3,15733,0.0,47199,Card,Pending
1819,27-03-2024,Akash Verma,East,Neha,Appliances,Mixer Grinder,3,21720,0.0,65160,Card,Pending
1820,18-04-2024,Pooja Singh,East,Suresh,Electronics,Mouse,2,33165,0.0,66330,Upi,Pending
1821,16-03-2024,Unknown,West,Amit,Home Decor,Table Lamp,6,20946,0.1,125676,Card,Delivered
1822,16-04-2024,John Smith,East,Anita,Appliances,Mixer Grinder,3,53945,0.1,161835,Upi,Delivered
1823,19-02-2024,Meena Patel,West,Anita,Electronics,Keyboard,5,20457,0.0,102285,Cash,Delivered
1824,29-03-2024,Akash Verma,South,Rahul,Electronics,Router,5,36871,0.1,184355,Upi,Pending
1825,17-04-2024,Unknown,South,Suresh,Electronics,Mobile Phone,5,46209,0.0,231045,Cash,Delivered
1826,18-03-2024,Meena Patel,West,Suresh,Electronics,Power Bank,1,30094,0.0,30094,Net Banking,Delivered
1827,06-02-2024,Sunil,East,Neha,Furniture,Sofa Set,2,31748,0.1,63496,Upi,Delivered
1828,28-05-2024,Akash Verma,East,Rahul,Electronics,Power Bank,2,30005,0.0,60010,Net Banking,Delivered
1829,06-01-2024,Unknown,north,Neha,Electronics,Power Bank,5,11320,0.1,56600,Card,Delivered
1830,13-01-2024,Unknown,West,Rahul,Furniture,Sofa Set,5,1952,0.0,9760,Cash,Pending
1831,01-10-2024,Meena Patel,South,Anita,Electronics,Power Bank,6,32116,0.1,192696,Upi,Pending
1832,16-02-2024,Pooja Singh,North,Amit,Electronics,Mouse,3,6621,0.1,19863,Upi,Pending
1833,01-02-2024,Akash Verma,North,Anita,Furniture,Sofa Set,1,29118,0.0,29118,Upi,Pending
1834,26-06-2024,Akash Verma,East,Anita,Furniture,Sofa Set,3,8341,0.1,25023,Card,Delivered
1835,02-06-2024,Pooja Singh,East,Anita,Electronics,Keyboard,2,52029,0.1,104058,Card,Pending
1836,29-03-2024,Meena Patel,South,Rahul,Appliances,Mixer Grinder,3,17801,0.1,53403,Card,Delivered
1837,06-11-2024,Akash Verma,South,Suresh,Furniture,Sofa Set,1,10417,0.1,10417,Upi,Pending
1838,20-01-2024,Unknown,West,Rahul,Furniture,Office Chair,3,33315,0.0,99945,Cash,Pending
1839,20-05-2024,Sunil,north,Rahul,Furniture,Sofa Set,5,8143,0.0,40715,Upi,Delivered
1840,13-04-2024,Sunil,West,Neha,Electronics,Smart Watch,5,23975,0.1,119875,Upi,Delivered
1841,02-12-2024,Meena Patel,South,Amit,Appliances,Mixer Grinder,4,44167,0.0,176668,Upi,Delivered
1842,22-02-2024,Ravi Kumar,north,Rahul,Home Decor,Table Lamp,6,18226,0.0,109356,Cash,Pending
1843,04-08-2024,Meena Patel,West,Amit,Appliances,Mixer Grinder,5,37253,0.0,186265,Cash,Delivered
1844,16-02-2024,Unknown,North,Rahul,Electronics,Keyboard,5,39235,0.1,196175,Upi,Pending
1845,03-03-2024,Sunil,South,Rahul,Electronics,Headphones,6,10252,0.0,61512,Upi,Pending
1846,03-05-2024,Sunil,West,Anita,Electronics,Router,1,15208,0.0,15208,Net Banking,Delivered
1847,23-03-2024,Sunil,South,Suresh,Electronics,Keyboard,3,11393,0.1,34179,Card,Pending
1848,29-04-2024,Ravi Kumar,South,Amit,Electronics,Headphones,6,17096,0.1,102576,Card,Pending
1849,17-05-2024,John Smith,South,Anita,Electronics,Keyboard,6,21079,0.1,126474,Cash,Delivered
1850,09-06-2024,Unknown,East,Suresh,Electronics,Mobile Phone,2,19333,0.1,38666,Cash,Delivered
1851,05-02-2024,Sunil,East,Amit,Electronics,Laptop,5,42483,0.1,212415,Net Banking,Pending
1852,17-02-2024,John Smith,South,Amit,Furniture,Office Chair,6,39237,0.1,235422,Net Banking,Delivered
1853,03-08-2024,Pooja Singh,North,Rahul,Furniture,Office Chair,5,6507,0.1,32535,Card,Delivered
1854,02-06-2024,Akash Verma,North,Anita,Electronics,Mouse,1,50052,0.0,50052,Card,Delivered
1855,01-02-2024,Unknown,South,Rahul,Electronics,Router,1,7302,0.1,7302,Card,Pending
1856,01-12-2024,Akash Verma,South,Anita,Electronics,Headphones,3,33874,0.1,101622,Card,Pending
1857,01-03-2024,Sunil,South,Suresh,Electronics,Mobile Phone,4,32619,0.0,130476,Upi,Delivered
1858,22-02-2024,Akash Verma,East,Neha,Furniture,Office Chair,6,25279,0.0,151674,Upi,Pending
1859,20-01-2024,Sunil,East,Rahul,Furniture,Office Chair,5,14231,0.0,71155,Net Banking,Delivered
1860,16-03-2024,Ravi Kumar,East,Suresh,Electronics,Power Bank,4,18021,0.1,72084,Net Banking,Delivered
1861,17-01-2024,John Smith,north,Amit,Electronics,Mobile Phone,4,25926,0.0,103704,Cash,Delivered
1862,27-02-2024,Pooja Singh,South,Anita,Electronics,Headphones,3,3168,0.0,9504,Cash,Delivered
1863,09-01-2024,Akash Verma,South,Anita,Electronics,Smart Watch,6,33310,0.1,199860,Cash,Delivered
1864,04-11-2024,Akash Verma,north,Rahul,Home Decor,Table Lamp,3,33511,0.0,100533,Card,Delivered
1865,28-04-2024,Unknown,East,Neha,Electronics,Router,4,42097,0.1,168388,Upi,Pending
1866,25-04-2024,Akash Verma,West,Rahul,Electronics,Power Bank,3,27981,0.1,83943,Cash,Delivered
1867,22-02-2024,Pooja Singh,West,Anita,Electronics,Router,1,35016,0.1,35016,Card,Pending
1868,18-03-2024,John Smith,East,Amit,Electronics,Laptop,3,4342,0.1,13026,Net Banking,Pending
1869,25-01-2024,Akash Verma,West,Anita,Electronics,Smart Watch,6,46341,0.1,278046,Card,Pending
1870,05-12-2024,Sunil,East,Suresh,Furniture,Office Chair,2,35135,0.1,70270,Card,Delivered
1871,05-02-2024,Meena Patel,South,Anita,Furniture,Sofa Set,1,30328,0.1,30328,Card,Delivered
1872,01-10-2024,Sunil,north,Rahul,Electronics,Router,6,9262,0.1,55572,Upi,Delivered
1873,04-03-2024,John Smith,South,Suresh,Electronics,Headphones,4,43020,0.1,172080,Cash,Delivered
1874,20-03-2024,Sunil,North,Anita,Electronics,Power Bank,5,48009,0.0,240045,Upi,Pending
1875,07-04-2024,Unknown,north,Anita,Electronics,Headphones,3,24233,0.0,72699,Upi,Delivered
1876,29-04-2024,John Smith,South,Rahul,Electronics,Power Bank,5,49341,0.1,246705,Card,Delivered
1877,01-07-2024,Sunil,South,Anita,Electronics,Router,1,10179,0.1,10179,Cash,Delivered
1878,14-01-2024,Pooja Singh,West,Rahul,Home Decor,Table Lamp,4,1180,0.1,4720,Card,Pending
1879,17-02-2024,Sunil,South,Rahul,Electronics,Keyboard,1,46550,0.1,46550,Upi,Delivered
1880,19-06-2024,Sunil,North,Neha,Electronics,Mouse,4,44765,0.0,179060,Upi,Pending
1881,31-03-2024,John Smith,North,Anita,Electronics,Router,6,37720,0.0,226320,Card,Pending
1882,13-02-2024,John Smith,South,Anita,Electronics,Keyboard,5,47068,0.1,235340,Cash,Delivered
1883,15-05-2024,Ravi Kumar,north,Rahul,Electronics,Headphones,1,8853,0.1,8853,Net Banking,Delivered
1884,01-01-2024,John Smith,north,Suresh,Electronics,Router,6,1879,0.1,11274,Upi,Delivered
1885,19-06-2024,Sunil,West,Amit,Appliances,Mixer Grinder,3,10931,0.1,32793,Card,Pending
1886,23-05-2024,Akash Verma,West,Rahul,Furniture,Sofa Set,3,50630,0.0,151890,Card,Delivered
1887,02-04-2024,John Smith,north,Neha,Electronics,Laptop,5,24122,0.0,120610,Upi,Delivered
1888,02-04-2024,John Smith,North,Rahul,Appliances,Mixer Grinder,6,43989,0.0,263934,Upi,Delivered
1889,31-05-2024,Sunil,north,Neha,Electronics,Headphones,4,14366,0.1,57464,Cash,Delivered
1890,03-12-2024,John Smith,West,Suresh,Electronics,Laptop,3,8385,0.1,25155,Upi,Pending
1891,29-03-2024,John Smith,North,Rahul,Electronics,Router,6,44341,0.0,266046,Card,Pending
1892,01-07-2024,Sunil,East,Rahul,Furniture,Office Chair,3,9712,0.1,29136,Upi,Pending
1893,29-03-2024,John Smith,North,Rahul,Furniture,Sofa Set,4,48528,0.0,194112,Upi,Delivered
1894,28-05-2024,Ravi Kumar,East,Suresh,Furniture,Sofa Set,2,49496,0.1,98992,Upi,Delivered
1895,03-12-2024,Ravi Kumar,West,Rahul,Electronics,Laptop,4,20894,0.0,83576,Upi,Pending
1896,26-01-2024,Sunil,north,Anita,Electronics,Mobile Phone,3,8137,0.1,24411,Upi,Delivered
1897,18-06-2024,Sunil,West,Amit,Furniture,Sofa Set,4,34257,0.0,137028,Net Banking,Delivered
1898,27-01-2024,Ravi Kumar,West,Rahul,Home Decor,Table Lamp,5,32035,0.0,160175,Card,Delivered
1899,28-01-2024,Meena Patel,East,Rahul,Electronics,Router,2,48090,0.1,96180,Upi,Pending
1900,05-11-2024,Pooja Singh,South,Rahul,Home Decor,Table Lamp,1,9261,0.1,9261,Card,Pending
1901,13-01-2024,John Smith,north,Neha,Furniture,Sofa Set,4,12757,0.0,51028,Net Banking,Delivered
1902,17-01-2024,Pooja Singh,North,Anita,Electronics,Router,1,13381,0.0,13381,Cash,Pending
1903,31-01-2024,Ravi Kumar,South,Suresh,Electronics,Mouse,2,28854,0.0,57708,Card,Pending
1904,26-02-2024,John Smith,North,Rahul,Electronics,Keyboard,1,51151,0.1,51151,Card,Pending
1905,19-02-2024,Ravi Kumar,East,Amit,Furniture,Office Chair,6,39541,0.0,237246,Card,Delivered
1906,29-01-2024,Pooja Singh,East,Anita,Electronics,Mouse,6,34816,0.1,208896,Cash,Pending
1907,29-02-2024,Ravi Kumar,South,Neha,Electronics,Headphones,4,9670,0.1,38680,Card,Pending
1908,04-10-2024,Meena Patel,West,Neha,Furniture,Office Chair,4,12985,0.1,51940,Upi,Pending
1909,01-11-2024,Unknown,East,Amit,Electronics,Laptop,2,29481,0.0,58962,Upi,Pending
1910,07-06-2024,Sunil,West,Anita,Electronics,Keyboard,6,7333,0.1,43998,Upi,Pending
1911,22-02-2024,Unknown,South,Anita,Appliances,Mixer Grinder,4,10868,0.0,43472,Upi,Delivered
1912,13-04-2024,Akash Verma,South,Neha,Furniture,Office Chair,2,9166,0.1,18332,Upi,Pending
1913,23-05-2024,Unknown,South,Neha,Electronics,Laptop,1,48635,0.1,48635,Cash,Delivered
1914,03-06-2024,Akash Verma,East,Suresh,Electronics,Router,6,15656,0.1,93936,Net Banking,Delivered
1915,01-05-2024,Ravi Kumar,East,Anita,Home Decor,Table Lamp,1,13787,0.0,13787,Upi,Delivered
1916,06-04-2024,Sunil,East,Rahul,Electronics,Keyboard,1,16423,0.1,16423,Upi,Pending
1917,04-09-2024,Sunil,South,Neha,Electronics,Laptop,6,53727,0.0,322362,Net Banking,Delivered
1918,20-05-2024,Meena Patel,East,Anita,Electronics,Headphones,1,1944,0.0,1944,Card,Pending
1919,16-06-2024,Meena Patel,East,Anita,Furniture,Sofa Set,3,45620,0.1,136860,Card,Delivered
1920,18-03-2024,John Smith,north,Rahul,Furniture,Office Chair,5,27149,0.0,135745,Card,Delivered
1921,06-09-2024,Meena Patel,East,Amit,Furniture,Office Chair,4,28814,0.1,115256,Card,Delivered
1922,03-09-2024,John Smith,East,Rahul,Appliances,Mixer Grinder,6,49905,0.0,299430,Cash,Delivered
1923,14-06-2024,Ravi Kumar,East,Suresh,Electronics,Keyboard,3,46157,0.1,138471,Upi,Pending
1924,02-06-2024,Pooja Singh,East,Anita,Electronics,Laptop,1,1197,0.0,1197,Card,Pending
1925,30-05-2024,Akash Verma,South,Neha,Appliances,Mixer Grinder,3,4084,0.0,12252,Card,Pending
1926,18-04-2024,Akash Verma,East,Anita,Electronics,Mouse,4,21184,0.1,84736,Net Banking,Delivered
1927,15-04-2024,Unknown,North,Rahul,Electronics,Smart Watch,3,31713,0.0,95139,Card,Delivered
1928,05-03-2024,Pooja Singh,north,Suresh,Electronics,Laptop,2,11513,0.1,23026,Upi,Pending
1929,18-03-2024,Sunil,North,Anita,Appliances,Mixer Grinder,2,51485,0.0,102970,Cash,Pending
1930,05-12-2024,Akash Verma,South,Anita,Electronics,Mouse,6,44384,0.1,266304,Card,Pending
1931,04-11-2024,Meena Patel,north,Suresh,Electronics,Smart Watch,6,15022,0.1,90132,Cash,Pending
1932,20-02-2024,John Smith,East,Suresh,Electronics,Router,4,43529,0.1,174116,Cash,Pending
1933,01-11-2024,Meena Patel,South,Amit,Electronics,Mouse,3,11568,0.0,34704,Card,Pending
1934,03-05-2024,Pooja Singh,South,Amit,Electronics,Router,6,28723,0.0,172338,Card,Delivered
1935,05-08-2024,Sunil,North,Amit,Home Decor,Table Lamp,4,39684,0.1,158736,Card,Delivered
1936,19-03-2024,Akash Verma,north,Rahul,Electronics,Headphones,1,20641,0.1,20641,Net Banking,Pending
1937,02-07-2024,Pooja Singh,north,Neha,Electronics,Mobile Phone,3,17225,0.0,51675,Cash,Pending
1938,27-01-2024,Akash Verma,North,Anita,Furniture,Office Chair,6,48431,0.1,290586,Upi,Pending
1939,25-05-2024,Unknown,East,Amit,Electronics,Power Bank,1,42261,0.1,42261,Cash,Pending
1940,29-03-2024,Akash Verma,East,Amit,Electronics,Laptop,1,1354,0.1,1354,Upi,Delivered
1941,26-01-2024,Akash Verma,East,Rahul,Electronics,Headphones,1,6130,0.0,6130,Upi,Pending
1942,13-06-2024,Ravi Kumar,North,Anita,Electronics,Mobile Phone,2,13113,0.0,26226,Card,Pending
1943,20-06-2024,Ravi Kumar,West,Suresh,Electronics,Router,6,29700,0.1,178200,Cash,Delivered
1944,20-06-2024,Unknown,East,Anita,Electronics,Mouse,6,4002,0.1,24012,Card,Pending
1945,02-10-2024,Pooja Singh,north,Neha,Appliances,Mixer Grinder,4,15594,0.1,62376,Upi,Delivered
1946,13-01-2024,Ravi Kumar,north,Anita,Electronics,Laptop,6,30935,0.0,185610,Cash,Delivered
1947,16-04-2024,Pooja Singh,East,Neha,Appliances,Mixer Grinder,5,3355,0.0,16775,Upi,Delivered
1948,20-06-2024,John Smith,East,Amit,Electronics,Smart Watch,2,35394,0.1,70788,Net Banking,Pending
1949,02-01-2024,Akash Verma,north,Rahul,Electronics,Laptop,1,10488,0.0,10488,Card,Pending
1950,17-03-2024,Akash Verma,East,Suresh,Electronics,Headphones,6,32667,0.1,196002,Cash,Delivered
1951,16-02-2024,Meena Patel,South,Suresh,Electronics,Keyboard,2,16468,0.0,32936,Card,Pending
1952,01-11-2024,John Smith,North,Anita,Electronics,Laptop,3,5082,0.1,15246,Upi,Pending
1953,25-04-2024,Akash Verma,South,Suresh,Electronics,Router,4,47265,0.1,189060,Card,Delivered
1954,17-05-2024,Sunil,East,Rahul,Electronics,Laptop,5,52908,0.1,264540,Net Banking,Delivered
1955,24-06-2024,Unknown,West,Rahul,Electronics,Keyboard,4,43126,0.0,172504,Upi,Delivered
1956,31-03-2024,Meena Patel,East,Anita,Electronics,Headphones,1,52737,0.1,52737,Upi,Pending
1957,01-12-2024,Unknown,north,Amit,Electronics,Headphones,2,18299,0.1,36598,Upi,Pending
1958,05-11-2024,John Smith,West,Neha,Electronics,Mobile Phone,5,6871,0.1,34355,Upi,Delivered
1959,04-03-2024,Meena Patel,North,Rahul,Furniture,Sofa Set,5,45655,0.1,228275,Upi,Pending
1960,24-01-2024,Meena Patel,East,Anita,Electronics,Headphones,6,20055,0.1,120330,Upi,Pending
1961,04-01-2024,Pooja Singh,East,Rahul,Electronics,Laptop,6,38293,0.1,229758,Net Banking,Pending
1962,06-05-2024,Meena Patel,West,Amit,Electronics,Power Bank,5,36410,0.0,182050,Net Banking,Delivered
1963,31-05-2024,Sunil,North,Rahul,Furniture,Sofa Set,4,2693,0.0,10772,Upi,Delivered
1964,28-06-2024,John Smith,East,Anita,Electronics,Keyboard,1,2930,0.0,2930,Card,Delivered
1965,21-06-2024,Akash Verma,West,Rahul,Electronics,Smart Watch,6,54373,0.1,326238,Net Banking,Pending
1966,25-02-2024,Unknown,West,Rahul,Electronics,Laptop,2,27481,0.0,54962,Card,Pending
1967,14-02-2024,Ravi Kumar,north,Neha,Electronics,Headphones,5,38995,0.1,194975,Upi,Pending
1968,25-06-2024,Akash Verma,West,Rahul,Electronics,Mobile Phone,6,23865,0.1,143190,Upi,Pending
1969,14-05-2024,John Smith,West,Anita,Electronics,Mobile Phone,1,37676,0.1,37676,Card,Delivered
1970,24-02-2024,Sunil,East,Anita,Electronics,Mouse,6,33173,0.1,199038,Upi,Pending
1971,18-04-2024,Meena Patel,north,Anita,Home Decor,Table Lamp,4,12770,0.1,51080,Upi,Delivered
1972,02-10-2024,Akash Verma,north,Amit,Furniture,Office Chair,1,34840,0.0,34840,Upi,Delivered
1973,29-03-2024,Meena Patel,South,Anita,Electronics,Mouse,2,48493,0.0,96986,Cash,Pending
1974,05-08-2024,Meena Patel,East,Suresh,Furniture,Sofa Set,6,5036,0.1,30216,Net Banking,Pending
1975,04-04-2024,Meena Patel,South,Neha,Home Decor,Table Lamp,1,18988,0.0,18988,Cash,Delivered
1976,19-01-2024,Pooja Singh,East,Rahul,Electronics,Mouse,2,51919,0.1,103838,Upi,Delivered
1977,15-06-2024,Ravi Kumar,north,Amit,Electronics,Headphones,2,4658,0.1,9316,Net Banking,Pending
1978,04-09-2024,Pooja Singh,South,Amit,Electronics,Router,1,51207,0.1,51207,Cash,Pending
1979,05-08-2024,Ravi Kumar,South,Amit,Appliances,Mixer Grinder,6,25062,0.0,150372,Upi,Pending
1980,19-01-2024,Pooja Singh,South,Anita,Appliances,Mixer Grinder,4,1788,0.0,7152,Cash,Pending
1981,03-02-2024,Meena Patel,West,Rahul,Appliances,Mixer Grinder,1,44227,0.1,44227,Upi,Delivered
1982,01-01-2024,Unknown,West,Anita,Home Decor,Table Lamp,3,52665,0.0,157995,Upi,Pending
1983,03-07-2024,John Smith,North,Anita,Electronics,Mouse,6,48119,0.1,288714,Net Banking,Pending
1984,30-05-2024,John Smith,South,Amit,Electronics,Power Bank,1,11408,0.1,11408,Card,Pending
1985,04-02-2024,Ravi Kumar,West,Amit,Appliances,Mixer Grinder,2,23815,0.1,47630,Net Banking,Pending
1986,03-07-2024,Pooja Singh,East,Neha,Electronics,Keyboard,1,42093,0.1,42093,Upi,Delivered
1987,29-02-2024,Unknown,East,Anita,Appliances,Mixer Grinder,4,37672,0.0,150688,Upi,Pending
1988,03-01-2024,Akash Verma,North,Anita,Electronics,Power Bank,3,19677,0.1,59031,Cash,Pending
1989,20-03-2024,Ravi Kumar,north,Neha,Electronics,Power Bank,5,8341,0.0,41705,Card,Delivered
1990,20-02-2024,Pooja Singh,north,Suresh,Electronics,Keyboard,2,31953,0.0,63906,Card,Delivered
1991,23-06-2024,Unknown,South,Neha,Appliances,Mixer Grinder,2,19947,0.1,39894,Net Banking,Delivered
1992,17-01-2024,Akash Verma,North,Rahul,Furniture,Sofa Set,2,1056,0.0,2112,Cash,Delivered
1993,06-02-2024,John Smith,North,Rahul,Appliances,Mixer Grinder,3,49217,0.1,147651,Upi,Pending
1994,18-05-2024,Pooja Singh,South,Neha,Furniture,Office Chair,6,47616,0.0,285696,Card,Delivered
1995,24-05-2024,Meena Patel,South,Rahul,Electronics,Headphones,4,13202,0.0,52808,Net Banking,Delivered
1996,29-06-2024,John Smith,North,Rahul,Furniture,Sofa Set,6,3822,0.1,22932,Cash,Pending
1997,19-03-2024,Akash Verma,South,Rahul,Electronics,Smart Watch,2,50673,0.0,101346,Cash,Pending
1998,01-08-2024,Pooja Singh,South,Neha,Electronics,Smart Watch,1,32442,0.0,32442,Upi,Delivered
1999,18-06-2024,Unknown,South,Anita,Home Decor,Table Lamp,2,33256,0.1,66512,Upi,Pending
2000,18-02-2024,Meena Patel,West,Anita,Electronics,Mobile Phone,2,18198,0.0,36396,Net Banking,Pending
2001,20-01-2024,Ravi Kumar,West,Amit,Furniture,Office Chair,3,51403,0.0,154209,Card,Pending
2002,24-02-2024,Akash Verma,East,Rahul,Electronics,Laptop,2,3586,0.1,7172,Cash,Pending
2003,26-05-2024,Unknown,South,Rahul,Electronics,Smart Watch,2,24773,0.0,49546,Net Banking,Pending
2004,26-06-2024,Akash Verma,West,Anita,Electronics,Mobile Phone,3,15800,0.1,47400,Card,Pending
2005,24-01-2024,Pooja Singh,West,Rahul,Electronics,Power Bank,2,7021,0.1,14042,Net Banking,Pending
2006,30-05-2024,Ravi Kumar,East,Suresh,Electronics,Keyboard,6,1894,0.0,11364,Upi,Pending
2007,06-09-2024,Meena Patel,North,Rahul,Electronics,Router,5,18650,0.0,93250,Net Banking,Pending
2008,21-03-2024,Sunil,East,Suresh,Furniture,Sofa Set,2,13572,0.1,27144,Upi,Delivered
2009,06-10-2024,Unknown,north,Amit,Furniture,Sofa Set,3,50858,0.1,152574,Net Banking,Delivered
2010,06-10-2024,Pooja Singh,East,Suresh,Electronics,Smart Watch,4,6218,0.1,24872,Card,Delivered
2011,28-05-2024,Meena Patel,East,Anita,Electronics,Router,6,28220,0.1,169320,Upi,Pending
2012,26-05-2024,Pooja Singh,West,Anita,Electronics,Keyboard,5,30493,0.1,152465,Net Banking,Delivered
2013,29-02-2024,Sunil,north,Suresh,Furniture,Sofa Set,3,48035,0.1,144105,Upi,Pending
2014,18-02-2024,Sunil,West,Anita,Electronics,Mobile Phone,4,6279,0.1,25116,Upi,Pending
2015,17-04-2024,Unknown,East,Rahul,Appliances,Mixer Grinder,4,11404,0.1,45616,Upi,Pending
